uuid,name,brand,street,house_number,post_code,city,latitude,longitude
e6e6882d-e3b6-42ae-b343-7662ad27ff62,Esso Tankstelle,ESSO,BAHNHOFSTR. 54, ,99894,FRIEDRICHRODA,50.862802,10.580466
e66d2348-7701-499f-ae49-eb2e2ca081df,Shell Schwegenheim Speyerer Str. 24,Shell,Speyerer Str.,24,67365,Schwegenheim,49.275835,8.342068
e6eb9adc-77d0-4f03-9549-799b691f3ff4,Esso Tankstelle,ESSO,HAUPTSTR. 1 A, ,66996,FISCHBACH,49.086577,7.720241
e736cdbd-aecc-419e-8626-0db1b239e28e,Shell Hamburg Juethornstr. 49,Shell,Juethornstr.,49,22043,Hamburg,53.566857,10.075438
f2031294-3b19-4a80-ad53-c271ef44d002,Esso Tankstelle,ESSO,"BAB A1, ZUR AUTOBAHN 2-4A", ,27419,SITTENSEN,53.298511,9.532333
e7033959-7da5-40c4-9ad3-590460254b80,AVIA Tankstelle,AVIA,Ellwanger Strasse,7,74424,Bühlertann,49.04053,9.912663
e7072d33-0f89-4846-bd52-58f5bae07501,Esso Tankstelle,ESSO,PLEIKARTSFOERSTER STR. 101, ,69124,HEIDELBERG,49.38726,8.662003
9c388239-5c35-485e-adc1-e2842345cec1,Fricke,AVIA,Rietberger Str.,135,33129,Delbrück,51.7816,8.47482
e707bd23-1806-420a-9909-b14c1e221775,Aral Tankstelle,ARAL,Kirchheimer Straße,51-53,67269,Grünstadt,49.559288,8.170279
e7291c5d-56be-4f97-ae46-3a5ab1fb900b,TotalEnergies Eisingen,TotalEnergies,Steiner Str. ,43,75239,Eisingen,48.949397,8.664782
e72e7d5e-06ea-4926-a7f7-84c570d88212,Aral Tankstelle,ARAL,Bredelarer Straße,50,34431,Marsberg,51.4554825,8.840655
e72eb8a1-c3da-4bf6-b15c-9d42958d5c94,Aral Tankstelle,ARAL,Hauptstraße,18,73072,Donzdorf,48.6859779,9.803848
e76b5d9e-3599-4ece-b6e5-5227584db6b3,Esso Tankstelle,ESSO,FRANKFURTER STR. 59, ,35781,WEILBURG,50.481546,8.281717
e72aecc9-1e68-4242-9da0-7ee31c5d4c0e,"Aral Tankstelle, BAT HEILIGENROTH WEST",ARAL,A,3,56412,Heiligenroth,50.45421,7.866816
e78510fb-5292-4c50-837f-f55a17a4111a,Aral Tankstelle,ARAL,Sievekingsallee/Saling,30,20535,Hamburg,53.5613937,10.04849
e80e5c28-00b7-4f2c-82a4-ce209820e91e,Aral Tankstelle,ARAL,Ostlandstraße,65,59556,Lippstadt,51.7054443,8.340492
e81c4e1a-167f-43d1-bb5b-aaddf05e3654,AVIA Tankstelle,AVIA,Hauptstraße,43C,09380,Thalheim,50.69833,12.84641
e82016ed-2c6f-4caa-98f1-b4ea410e4886,Shell Greifswald Schoenwalder Landstr. 28,Shell,Schoenwalder Landstr.,28,17489,Greifswald,54.073511,13.394627
e823cfff-d149-414f-b597-7a572a2bc408,Shell Telgte Muenstertor 50,Shell,Muenstertor,50,48291,Telgte,51.982212,7.775475
e83d7841-fce8-4b29-bdaa-85c2ca061532,Aral Tankstelle,ARAL,An der Saale,1a,97717,Euerdorf,50.1519241,10.0265636
e83e8ca6-827a-456f-bf86-315c8fa157e4,Esso Tankstelle,ESSO,FRIEDRICH-EBERT-STR. 434, ,42117,WUPPERTAL,51.245643,7.105011
e8505d73-53d7-4548-9496-cdd5e2bbf6f6,Shell Karben Am Spitzacker 2,Shell,Am Spitzacker,2,61184,Karben,50.243109,8.748186
e87ddb36-fa61-47d2-8632-89de220de30f,TotalEnergies Hennigsdorf,TotalEnergies,Veltener Str. ,22,16761,Hennigsdorf,52.653899,13.204295
e892196d-a9c4-4ac4-9c74-a22b2eff14de,Aral Tankstelle,ARAL,Hauptstraße,110,25462,Rellingen,53.6547852,9.823491
e895a3de-f1cc-4900-9de5-d92c97efd37d,AVIA Tankstelle,AVIA,An Gut Nazareth,49,52353,Düren,50.81474,6.448476
e8c6999c-d990-4d9a-97c4-7bb91a0479cd,"Aral Tankstelle, Feldhaus Energie GmbH & Co. KG",ARAL,A,1,50354,Hürth,50.8571,6.806151
e8d55212-b30f-449e-b65c-913a7b2002b1,Esso Tankstelle,ESSO,KONRAD-ADENAUER-STR. 32, ,72762,REUTLINGEN,48.492396,9.202997
e8ee8b33-8ad9-4781-b22a-6c32857c5f72,Shell Langenhagen Reuterdamm 1,Shell,Reuterdamm,1,30853,Langenhagen,52.453105,9.745151
e8f17c2f-153c-4c0c-a0d6-086bbe50a718,Esso Tankstelle,ESSO,GELNHAEUSER STR. 36, ,63505,LANGENSELBOLD,50.176113,9.046386
e8e2a14f-4bac-4b14-b8e8-b7b6347ffb56,Shell Frankfurt Am Main Eschersheimer Landstr. 328,Shell,Eschersheimer Landstr.,328,60320,Frankfurt Am Main,50.144009,8.668844
e9038964-70dd-4f4a-a39f-a7b242ccc804,Aral Tankstelle,ARAL,Veckerhagener Straße,19,34233,Fuldatal,51.3473663,9.523922
e90560e6-02b4-4fd7-8466-ee4bbd35b9b7,Aral Tankstelle,ARAL,Bundesstraße,38,20146,Hamburg,53.56597,9.979668
e90c8a1c-3a67-48ad-b32b-0b820f49472a,Shell Essen Mueller-Breslau-Str. 42,Shell,Mueller-Breslau-Str.,42,45130,Essen,51.435844,7.019194
e90c3aa7-34b7-43cb-bd6b-440e5944aa51,Aral Tankstelle,ARAL,An der Tabaksmühle,,04277,Leipzig,51.3135757,12.4046116
e91b7162-4ab2-4ed0-b420-47f1379ec80e,Aral Tankstelle,ARAL,Weseler Straße,90,45721,Haltern,51.74,7.174035
e92d19ff-dfc6-41b6-b92e-c45d4cdf3849,Aral Tankstelle,ARAL,Jesteburger Straße,12,21218,Seevetal,53.38245,9.979346
e931329d-017a-47c9-bd96-2396e3cbac8c,Shell Augsburg Kobelweg 72-74,Shell,Kobelweg,72-74,86156,Augsburg,48.386208,10.848507
7c0294a0-0268-4b4f-a5f4-6a2129a9116a,TotalEnergies Frankenthal,TotalEnergies,Foltzring ,38-40,67227,Frankenthal,49.537769,8.359031
e93d5fa9-1ca1-48b5-b8ad-5c5c4df0d6d9,Esso Tankstelle,ESSO,HAUPTSTR. 15, ,27308,KIRCHLINTELN,52.941255,9.32184
e94a2aa2-7df5-4ae0-a28a-4e6738ff4780,Shell Broderstorf Mecklenburger Str. 3,Shell,Mecklenburger Str.,3,18184,Broderstorf,54.081005,12.213424
e957e5a6-023a-464b-95be-af6bfdba1461,Shell Saarbruecken Provinzialstr. 2,Shell,Provinzialstr.,2,66130,Saarbruecken,49.205334,7.055768
e95c0263-13ee-4009-b22e-4cfb2fc212f0,Aral Tankstelle,ARAL,Warsteiner Straße,46,59872,Meschede,51.3529739,8.281412
e97562a7-cb21-446a-89f5-7aa7bfca6084,Aral Tankstelle,ARAL,Stieghorster Straße,42,33605,Bielefeld,52.0018654,8.589285
e9897997-3d81-4178-a9aa-afc5582260c2,Esso Tankstelle,ESSO,WEISSENSTEINER STR. 87, ,73525,SCHWAEBISCH GMUEND,48.790969,9.808923
e98fdcf6-bd0f-484b-b294-7ce7ca840e57,Aral Tankstelle,ARAL,Hauptstraße,170,56170,Bendorf,50.42687,7.571692
e9994876-6876-4787-8de1-7e36c8b9a799,Aral Tankstelle,ARAL,Hans-Sachs-Straße,64,46236,Bottrop,51.530323,6.924594
e9890fe7-8f05-422f-9526-2efaf3dde18c,Aral Tankstelle,ARAL,Habichtstraße,72-78,22305,Hamburg,53.592308,10.0549164
e9b9b8b5-2884-4d6c-8994-12b0140c5ec6,Shell Hockenheim A6 Am Hockenheimring West ,Shell,A6 Am Hockenheimring West,,68766,Hockenheim,49.321806,8.567403
e9c0710b-8efa-47ac-b398-d2477f7670fb,TotalEnergies Chemnitz,TotalEnergies,Limbacher Str. ,218-220,09116,Chemnitz,50.832897,12.873383
e9c4ed4d-b1be-4071-bc75-0401ed0aaefe,Aral Tankstelle,ARAL,Auf der Horst,64,30823,Garbsen,52.42122,9.595494
e9d801c8-3231-40aa-9b35-3df6ced45dee,Shell Greding A9 Greding West,Shell,A9 Greding West,,91171,Greding,49.04633,11.33653
e9d9de5b-897b-4ced-9776-c914e0a3671f,Shell Halberstadt Quedlinburger Str. 100,Shell,Quedlinburger Str.,100,38820,Halberstadt,51.888017,11.065087
e9dbe860-031d-42d2-a96c-8a958df9f764,Shell Meerbusch Neusser Str. 19b,Shell,Neusser Str.,19b,40667,Meerbusch,51.242918,6.698049
e9e4fbe0-5e51-43b1-a43a-38a2e693f8e3,Esso Tankstelle,ESSO,LANDKIRCHENER WEG 49, ,23769,BURG,54.44236553,11.18437159
ea07e3cf-7609-4c10-9b01-fd5e6f3cfede,Aral Tankstelle,ARAL,Ostring,201,46238,Bottrop,51.5218964,6.952606
ea323b55-089f-4293-91fc-49cbb6c60035,Esso Tankstelle,ESSO,ERDINGER STR. 5, ,85464,FINSING,48.222088,11.802614
ea4d0b6c-851d-4f80-8178-72edfe5828ab,Aral Tankstelle,ARAL,Kölner Straße,112,57368,Lennestadt-Grevenbrü,51.14293,8.017814
ea654283-dfc1-4d70-b1e0-07d3030b6f7b,Aral Tankstelle,ARAL,Schweinfurter Straße,78,97525,Schwebheim,50.0042648,10.2423677
ea70c85b-4c0c-4325-9854-21b5a21e0b09,Aral Tankstelle,ARAL,Alte Heerstraße,18,31863,Coppenbrügge,52.11596,9.555225
ea7587b9-0c95-4836-a230-e10f96b047eb,Esso Tankstelle,ESSO,OCHSENZOLLER STR. 131, ,22848,NORDERSTEDT,53.681803,9.985981
ea8afe74-02c2-4f9b-a82e-52393e4b0585,Esso Tankstelle,ESSO,B96/B196 KREUZUNG BERGEN, ,18528,SEHLEN,54.402733,13.395805
ea9077ee-4aa3-4a1d-be08-8096518418de,Shell Peine Wiesenstr. 5,Shell,Wiesenstr.,5,31226,Peine,52.3139,10.230512
ea931016-f8d4-472e-aabd-3cad3a719dbd,Aral Tankstelle,ARAL,Alvensleber Landstraße,5,39340,Haldensleben,52.2763062,11.3897877
ea96bc74-02d2-4c57-a322-22cb74f5ce17,Shell Pegnitz Alte Post Str. 56,Shell,Alte Post Str.,56,91257,Pegnitz,49.745891,11.534647
ea99f82a-bef0-4b13-9a88-6c7cc433652d,Shell Rheinberg Xantener Str. 150,Shell,Xantener Str.,150,47495,Rheinberg,51.55643,6.588556
a0c261a0-7d14-4c17-ae48-99c872ee9bd1,Aral Tankstelle,ARAL,Badstraße,69,01454,Radeberg,51.1309929,13.9166889
eaabfae1-5c23-4195-b8aa-5d5572ceb112,Aral Tankstelle,ARAL,Hitchinstraße,44,55411,Bingen,49.94846,7.903118
eaaf3a78-44d9-4f52-ac6e-97a698d96270,Shell Frontenhausen Am Kreisverkehr 1,Shell,Am Kreisverkehr,1,84160,Frontenhausen,48.550138,12.544974
eab538d2-4a3c-44ea-883a-01ca9f65c0e6,Aral Tankstelle,ARAL,Fuldatalstraße,1,34125,Kassel,51.32352,9.513459
eabc50cf-4979-4281-be7e-ae6f2151f1b2,Shell Fredersdorf-Vogelsdorf Frankfurter Chaussee 37,Shell,Frankfurter Chaussee,37,15370,Fredersdorf-Vogelsdorf,52.500094,13.735878
eabe4d46-f7c1-4192-92c5-4b5e02bd339f,Esso Tankstelle,ESSO,SITTARDER STR. 59, ,52538,SELFKANT,51.014555,5.902493
eac6979c-a96e-46f0-8522-a7da9bf87100,Shell Heilbronn Allee 80,Shell,Allee,80,74072,Heilbronn,49.145767,9.223725
ead1c6da-e348-4369-b9c6-23abba553938,Aral Tankstelle,ARAL,Mansfelder Straße,72a,06333,Hettstedt,51.6353035,11.5061064
eb005e83-3d43-48c1-ad44-2f59a1d2bf9a,Shell Friedberg Gutenbergstr. 2,Shell,Gutenbergstr.,2,61169,Friedberg,50.329396,8.749671
eb122029-e957-4417-b06d-5d2d168e05a2,Shell Berlin Rummelsburger Landstr. 16,Shell,Rummelsburger Landstr.,16,12459,Berlin,52.480922,13.502139
eb1919d1-0b94-4b87-b1eb-1dd5efba10d8,Shell Markgroeningen Oberriexinger St. 12,Shell,Oberriexinger St.,12,71706,Markgroeningen,48.937778,9.053104
eb1f57ef-52fa-4f9d-a222-ef11c2c413f9,TotalEnergies Hamburg,TotalEnergies,Hammer Landstr. ,204,20537,Hamburg,53.554041,10.063172
eb34beb0-a347-4b9a-b93b-ce26a2ffaef3,Shell Erlangen St. Johann 5,Shell,St. Johann,5,91056,Erlangen,49.606102,10.985713
eb39e146-8263-4093-835d-30c8073e2eb2,Shell Ramstein-Miesenbach Landstuhler Str. 72,Shell,Landstuhler Str.,72,66877,Ramstein-Miesenbach,49.440582,7.555479
a1286218-bf60-48fd-bea9-02e81942f463,TotalEnergies Saarbruecken,TotalEnergies,Dudweiler Str. ,111,66111,Saarbruecken,49.240977,7.001475
eb5a8bd9-559d-492a-a745-f4a16d8b5d3d,TotalEnergies Diespeck,TotalEnergies,Bamberger Str. ,59-61,91456,Diespeck,49.600769,10.625707
eb5dd26d-f3bb-48ba-a642-d43c38e0a120,TotalEnergies Schwedt,TotalEnergies,Steinstr. ,11,16303,Schwedt,53.071391,14.254327
eb935c5a-a1cb-444e-a710-0040c97c549d,Aral Tankstelle,ARAL,Koblenzer Straße,15,56459,Langenhahn,50.58384,7.918299
eb968c72-3fa1-4de6-9ade-b947dcd14d49,TotalEnergies Mittenwalde,TotalEnergies,Berliner Ch. ,22,15749,Mittenwalde,52.271143,13.537723
eb9746c0-e174-4c94-bb2a-2ba4997b540c,TotalEnergies Merseburg,TotalEnergies,Querfurter Str. ,4A,06217,Merseburg,51.371793,11.982872
eb9fd911-e8cc-4d66-a0a5-503a1d7f921e,Shell Gersheim Bliestalstr. 81,Shell,Bliestalstr.,81,66453,Gersheim,49.170329,7.23179
ebb2ff05-1fa6-4441-a1fa-856c07be5e8d,Shell Wetter Kaiserstr. 8,Shell,Kaiserstr.,8,58300,Wetter,51.390244,7.382049
ebc6a94e-79c3-4946-8f30-476095b7511a,Shell Grabow Lenzener Chaussee 9,Shell,Lenzener Chaussee,9,19300,Grabow,53.271076,11.565631
ebc5719d-08e8-4cb8-af5b-44fc461457bb,Esso Tankstelle,ESSO,GEESTHACHTER STR. 71, ,21502,GEESTHACHT,53.444222,10.363207
ebcc40de-4094-4b4d-88a7-f250e2982be4,Esso Tankstelle,ESSO,STEINACHSTR. 67, ,72770,REUTLINGEN,48.497615,9.184568
ebed0407-9d99-49f7-8bc4-670e1e45f2fa,Esso Tankstelle,ESSO,NIEDERRHEINISCHE STR. 18, ,36280,OBERAULA,50.8576193,9.46721251
ec0282d1-1ca2-4f31-8f91-455dc78225cb,Esso Tankstelle,ESSO,ERDINGERSTR. 145, ,85356,FREISING,48.384348,11.7643
ec18ae16-4359-49d5-acbb-3b5e31d214aa,TotalEnergies Jueterbog,TotalEnergies,Luckenwalder Str. ,19,14913,Jueterbog,52.003057,13.086964
ec18e7d5-8776-49a3-a445-8eac7d2a7f66,Shell Berlin Hultschiner Damm 129/131,Shell,Hultschiner Damm,129/131,12623,Berlin,52.486536,13.604069
ec2d1e49-f8c0-4322-81fc-e2017b7d9d79,Aral Tankstelle,ARAL,Berghauptener Straße,21b,77723,Gengenbach,48.39973,8.007818
ec33fb03-8bd0-4379-bbb8-56ea69ccb2bc,AVIA Tankstelle,AVIA,Hauptstraße,1,87654,Friesenried,47.87589,10.53973
ec3664a2-4657-42f0-b0f9-fcf64dd2772e,Aral Tankstelle,ARAL,Junkersstraße,28,06847,Dessau-Rosslau,51.82617,12.214941
ec38a1e6-7f43-4971-a95f-0cfb538939f5,Shell Neuenrade Werdohler Str. 32,Shell,Werdohler Str.,32,58809,Neuenrade,51.279611,7.775466
ec495ae3-4042-4686-8d68-c55a0cc5ff8b,Aral Tankstelle,ARAL,Kölner Straße,107,41199,Mönchengladbach,51.1279335,6.453592
ec5fcb51-f9ae-4fd8-8ac9-4d9bbe969d19,Esso Tankstelle,ESSO,WERFTSTR. 117, ,24148,KIEL,54.316553,10.160972
ec728811-f741-4013-91d2-6c415a241ffe,Shell Versmold Westheider Weg 25,Shell,Westheider Weg,25,33775,Versmold,52.042719,8.144269
ec9e81b5-f56b-46d0-ae16-7b618b172257,Aral Tankstelle,ARAL,Heilbronner Straße,2,74535,Mainhardt,49.0768738,9.563253
eca70e95-396b-4ed5-99bf-001f66c5f0d8,Shell Muenchen Verdistr. 96,Shell,Verdistr.,96,81247,Muenchen,48.164999,11.467211
eca30d1a-123b-494f-a011-d25211ef7bbd,Aral Tankstelle,ARAL,Münchener Straße,66,87700,Memmingen,47.9963379,10.1991434
ecc31b56-92de-4268-b4dc-dcbc5613578a,Aral Tankstelle,ARAL,Bundesstraße,42,53572,Unkel,50.601944,7.221923
ecd613d6-2377-446f-b0cc-d4f58dfec2ea,Shell Hannover Buchholzer Str. 77,Shell,Buchholzer Str.,77,30629,Hannover,52.398268,9.833535
ece5a9ce-b844-4df7-af74-202fc7bad174,TotalEnergies Gelsenkirchen,TotalEnergies,Heinrichplatz ,3,45888,Gelsenkirchen,51.512288,7.111116
ece90281-b87b-4ed5-9582-83ab0c6b7497,Shell Kremmen An der B 273,Shell,An der B273,,16766,Kremmen,52.756581,13.024338
ecf87968-50db-47f9-9135-fae1919bd36d,TotalEnergies Leipzig,TotalEnergies,Prager Str. ,420,04288,Leipzig,51.290829,12.444689
ed0ced9c-7d2c-408e-871b-01ea932921fa,Aral Tankstelle,ARAL,An der B,20Nr.2,83404,Ainring,47.80559,12.957366
ed29a720-c573-49d1-af9c-467c8d83969d,TotalEnergies Muenchen,TotalEnergies,Petuelring ,92,80807,Muenchen,48.17816,11.572129
80495e13-ae56-427c-83fd-3001799da3ae,Shell Sinsheim Duehrener Str. 28,Shell,Duehrener Str.,28,74889,Sinsheim,49.250943,8.867961
ed2fae24-143e-473e-bbaf-0d403c7915b0,Aral Tankstelle,ARAL,Werner-von-Siemens-Straße,3,83301,Traunreut,47.96632,12.5915632
ed46dc42-37b2-44e0-8fea-8cd2912b5695,Aral Tankstelle,ARAL,Spießstraße,2,66892,Bruchmühlbach-Miesau,49.3921776,7.437914
ed4f22b9-98bd-4121-8eb3-47c574b2a45c,Aral Tankstelle,ARAL,Feldmannstraße,69-73,66119,Saarbrücken,49.22352,6.993105
80fc199d-2bd0-4065-85a2-36b9c44bfd92,Aral Tankstelle,ARAL,Hauptstraße,2C,66802,Überherrn,49.2486076,6.697189
81004553-3610-4968-83e7-7fc61ca47cc1,Aral Tankstelle,ARAL,Odenwaldstraße,13,64367,Mühltal,49.82987,8.706072
ed5ba860-debc-456e-94d8-97996368a866,Esso Tankstelle,ESSO,MINDENER STR. 71, ,32049,HERFORD,52.12564,8.683701
ed6a7e8f-39ba-4e84-9d05-9ecf8607364f,AVIA Tankstelle,AVIA,Bremer Heerstraße,295,26135,Oldenburg,53.11898,8.257951
ed6d1154-af22-4e99-befc-afd37df537c9,Aral Tankstelle,ARAL,Bödigheimer Straße,24,74722,Buchen,49.5152855,9.321544
ed745239-5cb4-4c93-9d8b-c7e44284e452,Aral Tankstelle,ARAL,Glauchauer Landstraße,70,08451,Crimmitschau,50.8195648,12.4050283
ed74879f-a599-479a-857d-45d762909c56,AVIA Tankstelle,AVIA,Langenäckerstraße,1,90522,Oberasbach,49.42617,10.98067
ed9193d2-4d00-4522-b677-a3b76a873609,Aral Tankstelle,ARAL,Luxemburger Straße,58,50354,Hürth,50.8948555,6.905027
ed9a6fb3-15c1-4c40-acab-3e03cefbeac9,Esso Tankstelle,ESSO,BRESLAUER STR. 5, ,32699,EXTERTAL,52.069032,9.104701
ed984269-9466-4c5d-9af8-0f3faa8df5bb,Aral Tankstelle,ARAL,Ernst-Barlach-Straße,1,26389,Wilhelmshaven,53.52661,8.065767
eda0ec37-99da-4c85-981c-311e6867e774,TotalEnergies Eschweiler,TotalEnergies,Duerener Str. ,308,52249,Eschweiler,50.819706,6.292115
edb6b5ea-1770-40f2-911d-b302489b47d1,TotalEnergies Kehl,TotalEnergies,Friedhofstr. ,7,77694,Kehl,48.570851,7.820421
edc50502-b702-416c-8c07-4529f5e7feae,Esso Tankstelle,ESSO,BISCHOFSTR. 76, ,75365,CALW,48.718593,8.738531
edc6b393-2986-4783-9ca2-cc6454228ed0,Shell Berg B Neumarkt Ludwig-Erhard-Ring 2,Shell,Ludwig-Erhard-Ring,2,92348,Berg B Neumarkt,49.313008,11.474924
edd6503a-e7fa-411b-9d96-10dafcd24c2a,TotalEnergies  Tankstelle Solms,TotalEnergies,Mittelbiel ,2,35606,Solms,50.554352,8.41254
edd84186-285c-477c-a2ef-350390c634df,Aral Tankstelle,ARAL,Mainzer Straße,97,66121,Saarbrücken,49.22948,7.007818
eddbc889-59a5-4b0e-a256-a93a7856985b,TotalEnergies Erfurt-Stotternheim,TotalEnergies,Erfurter Landstr. ,49,99095,Erfurt-Stotternheim,51.04624,11.042137
a667ace6-0c3c-4ef6-b51e-d88cdcd16d84,AVIA Tankstelle,AVIA,Chamer Straße,6,93489,Schorndorf,49.1611,12.59377
ee059d53-f789-4a23-840a-a49d27d9f9ea,TotalEnergies Homburg-Bruchhof,TotalEnergies,Kaiserslauterer Str. ,37,66424,Homburg-Bruchhof,49.343021,7.358553
a74aefec-619f-46a9-b808-de650b4c93b4,TotalEnergies Wunnenstein West,TotalEnergies,BAB  A81 Wunnenstein West,,74360,Ilsfeld,49.045712,9.263923
ed685183-b360-4388-9c1f-672b5f7c8c5f,Shell Sittensen A1 Ostetal Nord,Shell,A1 Ostetal Nord,,27419,Sittensen,53.300445,9.534472
ee096689-de87-425d-9b65-88f3ae30fbfa,Aral Tankstelle,ARAL,Bahnhofstraße,51,71706,Markgröningen,48.9050179,9.091017
ed659cee-db82-41d8-b32b-de2ccd0ce3da,Shell Herrenberg Ohmstr. ,Shell,Ohmstr.,,71083,Herrenberg,48.5809,8.894107
ee0a625e-b383-4ca0-9168-ce0c1e8333d2,Aral Tankstelle,ARAL,Günzburger Straße,54,89264,Weißenhorn,48.31183,10.1578522
ee15cb15-60bd-4c04-bbf6-13ea9d56587b,Shell Bad Camberg Limburger Str. 36,Shell,Limburger Str.,36,65520,Bad Camberg,50.301318,8.262204
ee2b592e-5289-4bc9-a127-6a6b0a6efad7,Aral Tankstelle,ARAL,Veerßer Straße,98,29525,Uelzen,52.957634,10.5511732
ee3c51a1-a56c-45cb-9715-9b5b164c8b96,Aral Tankstelle,ARAL,Barmer Straße,44,58332,Schwelm,51.2806053,7.278696
ee3f22ba-5a03-4f6c-9139-09307e28f948,Shell Stade Harsefelder Str 102,Shell,Harsefelder Str,102,21680,Stade,53.584803,9.472356
ee4b452c-9bb4-45ae-9d27-50d19e9a8503,Shell Heilbronn Heidelberger Str. 75,Shell,Heidelberger Str.,75,74080,Heilbronn,49.145036,9.185482
ee5fa84f-e7e0-4e0a-a95a-bf2691e06ba0,Aral Tankstelle,ARAL,Bahnhofstraße,139,46562,Voerde,51.60073,6.697079
ee6d17c0-ac93-458c-b2b8-985737dee4da,Shell Asbach-Baeumenheim Buergermeister-mueller-str. 3,Shell,Buergermeister-mueller-str.,3,86663,Asbach-Baeumenheim,48.673517,10.825181
eea4cf7e-ae3e-4865-bc3b-1cbebd121061,Aral Tankstelle,ARAL,Wittenduener Allee,11,25826,St Peter-Ording,54.3022423,8.651125
eeb8ff91-c107-4e7d-9b87-5c13eb459db5,Esso Tankstelle,ESSO,FRANKFURTER STR. 75, ,64732,BAD KOENIG,49.747741,9.003307
eec2bb59-bd36-44b0-bcfb-e0806a459b21,Aral Tankstelle,ARAL,Messkircher Straße,31,88512,Mengen,48.0442924,9.322006
eed19fbf-8fc5-4d4a-9954-bb5daff71b30,Aral Tankstelle,ARAL,Holger-Crafoord-Straße,1,72379,Hechingen,48.3521,8.975689
eed1deb9-4bc7-426f-a7f3-5015e63b7be8,Shell Dietzenbach Justus-von-Liebig-Str. 25,Shell,Justus-von-Liebig-Str.,25,63128,Dietzenbach,50.002606,8.793691
eed7d3f7-c03f-4f91-be40-0700e9953761,Aral Tankstelle,ARAL,Forther Hauptstraße,2,90542,Eckental,49.5892563,11.2170153
eeeba802-d6bd-42ac-b53c-2b92cd0d24eb,AVIA Automatenstation,AVIA,Zum Rauhen Berg,40,18507,Grimmen,54.10299,13.07024
eefa4487-460f-479b-a25a-12f3415281a6,Shell Herscheid Alte Dorfstr. 37,Shell,Alte Dorfstr.,37,58849,Herscheid,51.192673,7.806922
ef0349fe-ebce-4f9a-a632-386f130e4727,Shell Monheim Opladener Str. 195,Shell,Opladener Str.,195,40789,Monheim,51.093713,6.908915
707f4b19-8664-4200-a9e7-512edd91a158,Aral Tankstelle,ARAL,Bergstr.,121,01217,Dresden,51.0198326,13.7300034
ef50f0a1-71b0-48de-a812-c8b2b94d0663,Shell Voehl Itterstr. 11,Shell,Itterstr.,11,34516,Voehl,51.185861,8.894501
4f0760d6-d851-4e55-8f5c-89afa42298bf,Aral Tankstelle,ARAL,Edisonstraße,14a,86199,Augsburg,48.344738,10.8852787
ef594ae6-fd8a-4bb8-a9f5-dad505749796,TotalEnergies Wuerzburg,TotalEnergies,Kantstr. ,24,97074,Wuerzburg,49.777984,9.942717
ef641499-360a-4adc-af2c-b484c1453ef5,Esso Tankstelle,ESSO,WINTERHUDER WEG 35, ,22085,HAMBURG,53.575357,10.020474
ef66b588-4300-4447-8147-640b543420ac,Esso Tankstelle,ESSO,HAUPTSTR. 18, ,79224,UMKIRCH,48.031214,7.763804
ef959d64-a45e-4a01-9011-f2b1d2b0d7c3,TotalEnergies Meiningen,TotalEnergies,Werrastr. ,1,98617,Meiningen,50.559459,10.413132
ef99297e-3b32-4ea3-80ee-2a0167eca17d,Aral Tankstelle,ARAL,Ludwigsluster Chaussee,24,19370,Parchim,53.426445,11.81927
efcd4c10-2991-4bf7-ac46-0d58f2af8004,Esso Tankstelle,ESSO,STADTWEG 16, ,30989,GEHRDEN,52.317127,9.607551
efd5d8ab-cea8-4a52-9b5d-711ca8eb27c7,Esso Tankstelle,ESSO,BREDDENKAMPSTR. 6, ,45770,MARL,51.654717,7.110309
a8dc6c3a-14cc-4a29-8b31-b417ba0524f7,AVIA Tankstelle,AVIA,Ingolstädter Straße,26,93354,Siegenburg,48.75751,11.84877
f004acaa-aa14-4651-9c25-6e4fe7ed404a,Shell Bickenbach Zwingenberger Str. 8,Shell,Zwingenberger Str.,8,64404,Bickenbach,49.753653,8.610861
f013c45d-a701-4cb1-89a8-607480db81b3,Aral Tankstelle,ARAL,Bahnhofstraße,44,88175,Scheidegg,47.58478,9.854433
f014b337-9811-48d3-bb47-bc1fcfc90eec,Esso Tankstelle,ESSO,KORBACHER STR. 7, ,34270,SCHAUENBURG,51.272688,9.382381
f03287fd-782a-4d6c-91a2-68fe6008d6b3,Aral Tankstelle,ARAL,Augsburger Straße,42,86381,Krumbach,48.2439,10.3724051
f0388b43-f365-4bde-8550-de43a21ea056,AVIA Tankstelle,AVIA,Gloelstraße,12,35576,Wetzlar,50.562366,8.501325
f043b5ff-b24f-4d46-ae30-1028734e5b92,Shell Stuhr Bremer Str. 105,Shell,Bremer Str.,105,28816,Stuhr,53.028777,8.806307
f0489669-a139-47d5-b439-1e85353b4174,Aral Tankstelle,ARAL,Ober-Saulheimer Straße,17,55286,Wörrstadt,49.85265,8.123193
f045fada-044b-416a-be61-5caf3306a331,Shell Groebenzell Olchinger Str. 152,Shell,Olchinger Str.,152,82194,Groebenzell,48.192396,11.373518
f04a7bef-a1ac-4ff2-a72b-f5ad8875dc98,Aral Tankstelle,ARAL,Neckaraue,2,71686,Remseck,48.8901978,9.271213
f05589c5-632d-4a04-907e-4b212353f15c,AVIA Tankstelle,AVIA,Mappacher Straße,61,92436,Bruck i.d.OPf.,49.253585981784,12.321695008775
